actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,hour,scheduled_travel_time_min,transport_type_Metro,transport_type_Train,transport_type_Tram,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,weather_condition_Storm,event_type_Festival,event_type_No events,event_type_Parade,event_type_Protest,event_type_Sports,season_Spring,season_Summer,season_Winter
3,11.4,91,17,9.3,0,38,0,1,3,0,23,27.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10,28.5,85,22,7.9,0,30,0,1,3,1,23,22.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11,34.2,40,42,18.4,500,49,0,0,4,1,0,44.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12,20.8,55,2,10.6,0,15,0,0,4,1,0,35.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
-2,30.0,56,29,14.1,500,71,0,1,4,0,0,34.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
26,18.9,86,44,16.9,50000,50,0,0,4,1,0,39.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
26,22.6,56,16,4.7,0,14,0,0,4,1,1,17.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
14,22.5,88,49,3.4,2000,88,0,0,4,1,1,27.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
27,23.2,91,57,1.4,500,37,0,0,4,1,1,33.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
9,7.8,49,57,17.9,0,78,1,0,4,1,1,55.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
16,18.0,32,31,4.0,2000,88,0,0,4,1,2,30.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
19,18.8,45,45,6.2,0,70,1,0,4,1,2,28.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29,7.6,73,56,5.7,0,89,0,0,4,1,2,32.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
16,9.0,59,6,6.1,0,71,0,1,4,1,2,49.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
-1,25.5,69,38,13.4,0,81,0,0,4,0,3,26.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4,18.3,94,13,19.1,0,20,0,0,4,0,3,34.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28,1.0,58,57,6.6,0,15,0,0,4,1,3,53.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
25,28.5,59,55,8.2,0,66,0,0,4,1,3,45.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3,30.3,61,14,15.4,10000,64,0,1,4,0,4,25.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
-2,13.6,39,43,8.6,10000,12,0,0,4,0,4,49.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
17,3.4,80,11,18.5,0,63,0,0,4,1,4,50.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2,32.9,37,7,10.1,0,60,0,0,4,0,4,45.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
24,30.3,80,15,7.0,0,31,0,0,4,1,5,24.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
28,4.8,65,40,19.4,10000,11,0,0,4,1,5,32.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
5,-1.2,84,33,8.5,0,94,0,0,4,0,5,18.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7,12.6,64,45,4.6,0,40,0,0,4,1,5,39.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19,22.1,65,23,3.6,0,65,0,0,4,1,6,59.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7,2.0,85,55,19.9,2000,7,0,1,4,1,6,21.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-2,15.5,65,28,15.1,0,58,0,0,4,0,6,22.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1,12.0,90,15,8.2,0,24,0,0,4,0,6,23.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7,30.6,91,4,16.5,500,4,0,1,4,1,7,51.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11,12.2,54,4,10.9,500,44,0,1,4,1,7,50.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7,16.4,93,51,6.3,500,1,0,0,4,1,7,32.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
27,33.2,89,29,14.9,0,41,1,1,4,1,7,56.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
24,7.0,86,52,14.9,2000,37,0,0,4,1,8,22.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
24,6.6,99,49,10.0,0,2,0,0,4,1,8,48.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
28,27.0,81,49,0.9,0,45,0,0,4,1,8,45.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21,6.1,85,4,1.5,0,21,0,0,4,1,8,54.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16,28.3,92,42,15.8,0,32,0,0,4,1,9,36.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
24,-1.2,97,12,16.5,0,31,0,0,4,1,9,26.0,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
21,-0.5,49,34,13.6,0,16,0,0,4,1,9,56.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7,31.1,83,48,16.8,0,81,0,1,4,1,9,59.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
15,16.6,30,24,14.4,0,55,0,0,4,1,10,19.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
24,23.8,39,49,17.9,2000,2,0,0,4,1,10,47.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
-3,4.0,52,13,3.0,0,69,0,0,4,0,10,27.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1.7,80,43,7.8,50000,48,0,0,4,0,10,43.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6,28.4,53,45,9.3,0,54,0,1,4,1,11,49.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
-2,9.3,42,25,6.0,0,76,0,0,4,0,11,38.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
14,13.2,58,17,14.5,0,30,1,0,4,1,11,19.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
9,-3.9,87,19,18.2,500,80,0,0,4,1,11,54.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
1,10.4,72,33,8.2,2000,20,0,1,4,0,12,30.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
16,25.8,39,6,18.8,50000,15,0,0,4,1,12,50.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-2,27.9,60,46,10.3,0,16,0,0,4,0,12,45.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
7,23.0,43,59,10.5,0,95,0,0,4,1,12,33.0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
26,22.7,63,9,12.0,2000,0,0,1,4,1,13,52.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,15.2,46,14,5.4,2000,71,0,0,4,1,13,51.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
28,16.5,50,16,7.7,50000,64,0,1,4,1,13,38.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
24,24.7,96,10,11.1,0,65,0,0,4,1,13,28.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
6,4.9,87,33,18.8,2000,36,0,0,4,1,14,51.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
18,4.3,37,26,12.9,0,23,0,0,4,1,14,24.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
13,33.0,67,20,6.7,0,90,0,0,4,1,14,53.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
18,-3.9,55,30,0.2,0,83,1,1,4,1,14,31.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
15,0.6,93,49,19.6,500,61,0,1,4,1,15,43.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
13,17.8,59,56,9.9,500,20,0,0,4,1,15,41.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
20,24.5,38,3,18.8,0,36,0,0,4,1,15,31.0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
28,16.5,61,40,11.0,0,34,1,1,4,1,15,55.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
24,9.2,40,58,12.1,0,37,1,0,4,1,16,20.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
10,34.1,63,59,14.2,0,52,0,1,4,1,16,56.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
2,23.2,47,48,6.4,0,14,0,1,4,0,16,36.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5,28.3,48,16,14.0,0,41,0,0,4,0,16,21.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17,-3.4,83,48,10.5,2000,93,1,1,4,1,17,49.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8,4.4,66,47,13.4,0,3,0,0,4,1,17,35.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
26,10.0,41,19,16.7,0,38,0,0,4,1,17,48.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
27,2.3,33,24,3.7,50000,78,1,0,4,1,17,47.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,-2.1,72,39,12.3,0,22,0,0,4,0,18,26.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,4.0,56,22,1.0,2000,14,0,0,4,1,18,28.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
23,16.3,80,14,2.0,0,89,0,1,4,1,18,29.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21,22.8,34,32,13.5,50000,11,0,0,4,1,18,25.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,26.0,35,18,1.4,0,81,0,0,4,0,19,49.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,-3.3,85,56,11.9,2000,69,0,0,4,0,19,54.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,12.1,97,14,4.4,0,81,0,0,4,0,19,41.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
23,-0.1,73,40,6.1,50000,53,0,0,4,1,19,43.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4,12.2,44,4,2.6,0,87,0,0,4,0,20,24.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5,12.4,71,15,5.0,0,37,1,0,4,0,20,42.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
11,14.9,40,59,16.4,0,27,0,0,4,1,20,18.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3,30.7,40,44,12.8,50000,78,0,1,4,0,20,29.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
28,27.2,95,47,19.0,500,18,0,0,4,1,21,37.0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
4,20.5,56,31,1.0,0,68,0,0,4,0,21,18.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
11,30.4,87,21,15.8,0,63,1,1,4,1,21,58.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
15,22.1,50,42,14.0,0,3,0,1,4,1,21,49.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2,27.8,50,31,5.2,0,80,0,0,4,0,22,39.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
15,17.6,30,12,14.6,0,9,0,0,4,1,22,45.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
24,16.0,87,37,14.3,50000,11,0,1,4,1,22,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
13,24.0,42,25,9.2,500,68,0,0,4,1,22,57.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
15,-4.2,35,51,13.8,50000,6,0,1,4,1,23,53.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27,22.6,87,16,8.9,0,43,0,0,4,1,23,28.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7,32.4,46,4,6.7,2000,22,0,0,4,1,23,32.0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
11,23.6,41,48,9.3,0,1,0,0,4,1,23,26.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6,-3.5,81,32,17.9,0,93,1,0,5,1,0,40.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
19,10.1,99,26,7.7,0,36,0,0,5,1,0,22.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
-1,27.4,81,4,8.1,0,68,0,0,5,0,0,28.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
-1,33.3,66,36,12.2,50000,19,1,0,5,0,0,27.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
14,9.8,32,6,15.1,0,89,0,1,5,1,1,26.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
21,28.6,37,47,14.7,10000,43,0,0,5,1,1,43.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16,29.6,39,17,0.4,500,69,0,0,5,1,1,18.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
25,-0.1,76,30,13.7,0,92,0,1,5,1,1,32.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
18,28.8,70,5,9.0,0,73,0,0,5,1,2,48.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
11,8.0,93,1,10.5,0,50,1,0,5,1,2,21.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6,18.7,71,12,11.2,0,79,0,0,5,1,2,37.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
17,16.6,72,41,14.6,2000,97,0,0,5,1,2,43.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
25,21.5,38,52,16.6,50000,30,0,0,5,1,3,38.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
28,24.6,43,51,12.9,0,99,0,1,5,1,3,43.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6,12.6,33,10,11.3,50000,40,0,0,5,1,3,26.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
9,30.5,31,25,7.5,0,57,0,0,5,1,3,31.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
19,27.4,30,20,2.8,0,4,0,0,5,1,4,41.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
19,26.4,94,1,19.2,0,32,0,0,5,1,4,52.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
27,13.3,75,39,9.2,0,42,0,1,5,1,4,42.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-3.5,88,55,11.3,0,18,0,0,5,0,4,47.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1,14.7,36,53,15.0,0,31,0,0,5,0,5,48.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
17,30.9,95,50,1.4,0,86,0,0,5,1,5,20.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-2,2.6,44,19,17.1,0,2,1,0,5,0,5,40.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
0,34.3,76,16,15.9,0,0,0,0,5,0,5,17.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-3,27.3,69,15,15.5,0,99,0,0,5,0,6,17.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
11,23.4,71,56,0.4,0,40,0,0,5,1,6,52.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29,22.1,80,41,10.5,0,91,0,1,5,1,6,31.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2,18.5,64,4,1.1,10000,47,0,0,5,0,6,28.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3,23.8,70,13,11.0,0,38,0,0,5,0,7,53.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
15,11.9,86,23,14.4,0,4,0,0,5,1,7,45.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
